Student_ID,Session_ID,Quiz_1_Marks,Quiz_2_Marks,Quiz_3_Marks,Quiz_4_Marks,Quiz_5_Marks,speach,Time_Spent_on_speach,Cumulative_Average_Quiz_Score,Recent_Quiz_Trend,Score
54,346,20,100,40,60,20,The Importance of Exercise,2 min,48.0,Declining,38
88,321,0,100,80,100,40,The Impact of Technology on Education,1 min,64.0,Declining,58
86,334,100,100,20,40,80,The Role of Renewable Energy in Combating Climate Change,5 min,68.0,Improving,62
69,309,100,0,100,100,20,The Role of Renewable Energy in Combating Climate Change,5 min,64.0,Declining,65
89,349,40,80,60,0,0,The Role of Renewable Energy in Combating Climate Change,1 min,36.0,Stable,43
6,106,80,60,100,80,40,The Impact of Globalization on Local Cultures,1 min,72.0,Declining,71
65,198,60,100,40,80,60,The Challenges and Benefits of Urbanization,3 min,68.0,Declining,72
42,425,100,0,20,100,100,The Challenges and Benefits of Urbanization,4 min,64.0,Stable,66
52,355,40,20,80,40,0,The Impact of Technology on Education,4 min,36.0,Declining,42
69,256,0,40,100,60,20,The Challenges and Benefits of Urbanization,3 min,44.0,Declining,51
53,208,0,60,100,0,60,The Challenges and Benefits of Urbanization,5 min,44.0,Improving,38
42,281,20,0,60,80,20,The Impact of Globalization on Local Cultures,2 min,36.0,Declining,28
75,65,100,20,40,80,100,The Importance of Exercise,1 min,68.0,Improving,76
32,231,40,80,60,100,20,The Impact of Technology on Education,1 min,60.0,Declining,68
75,199,60,40,80,80,20,The Role of Renewable Energy in Combating Climate Change,4 min,56.0,Declining,58
21,150,40,0,20,40,0,The Impact of Technology on Education,1 min,20.0,Declining,22
48,422,60,40,100,20,0,The Impact of Technology on Education,3 min,44.0,Declining,49
28,443,60,80,60,100,20,The Impact of Globalization on Local Cultures,4 min,64.0,Declining,55
44,90,40,40,60,60,80,The Impact of Globalization on Local Cultures,4 min,56.0,Improving,50
79,224,100,20,60,100,20,The Importance of Exercise,3 min,60.0,Declining,63
65,469,0,60,100,60,80,The Importance of Exercise,3 min,60.0,Improving,58
23,81,80,60,40,0,40,The Impact of Globalization on Local Cultures,1 min,44.0,Improving,37
53,341,40,40,80,80,100,The Impact of Globalization on Local Cultures,3 min,68.0,Improving,69
11,422,80,100,40,20,60,The Importance of Exercise,5 min,60.0,Improving,67
82,231,60,80,80,80,20,The Role of Renewable Energy in Combating Climate Change,4 min,64.0,Declining,71
8,274,20,100,100,60,0,The Impact of Globalization on Local Cultures,3 min,56.0,Declining,62
93,225,60,80,20,20,20,The Challenges and Benefits of Urbanization,5 min,40.0,Stable,35
40,498,0,60,60,20,80,The Impact of Technology on Education,3 min,44.0,Improving,41
60,457,0,20,20,20,40,The Impact of Technology on Education,1 min,20.0,Improving,28
83,468,80,20,0,80,20,The Challenges and Benefits of Urbanization,1 min,40.0,Declining,49
1,407,0,40,80,20,80,The Impact of Globalization on Local Cultures,1 min,44.0,Improving,46
54,128,40,20,20,80,40,The Challenges and Benefits of Urbanization,5 min,40.0,Declining,37
48,328,40,20,80,100,40,The Impact of Globalization on Local Cultures,1 min,56.0,Declining,60
31,228,100,100,80,0,80,The Impact of Technology on Education,2 min,72.0,Improving,67
6,33,20,100,60,60,80,The Role of Renewable Energy in Combating Climate Change,4 min,64.0,Improving,56
61,241,40,60,60,40,60,The Impact of Technology on Education,3 min,52.0,Improving,50
19,377,60,0,0,60,80,The Challenges and Benefits of Urbanization,3 min,40.0,Improving,36
51,161,0,100,0,20,20,The Importance of Exercise,4 min,28.0,Stable,21
1,348,0,0,40,100,60,The Impact of Technology on Education,4 min,40.0,Declining,46
38,472,60,60,40,20,40,The Role of Renewable Energy in Combating Climate Change,5 min,44.0,Improving,41
84,211,100,60,60,100,100,The Impact of Globalization on Local Cultures,5 min,84.0,Stable,77
7,147,100,60,0,20,60,The Impact of Technology on Education,5 min,48.0,Improving,58
7,315,100,0,20,0,20,The Impact of Technology on Education,5 min,28.0,Improving,34
56,482,20,60,20,100,40,The Role of Renewable Energy in Combating Climate Change,4 min,48.0,Declining,39
37,159,20,80,60,80,80,The Importance of Exercise,4 min,64.0,Stable,54
38,268,80,100,40,0,60,The Impact of Technology on Education,3 min,56.0,Improving,59
77,3,40,60,20,0,80,The Importance of Exercise,5 min,40.0,Improving,36
45,41,0,20,20,0,80,The Challenges and Benefits of Urbanization,1 min,24.0,Improving,28
22,204,20,80,40,100,20,The Impact of Globalization on Local Cultures,4 min,52.0,Declining,61
80,151,80,80,0,40,20,The Importance of Exercise,5 min,44.0,Declining,45
55,302,40,100,60,80,20,The Impact of Technology on Education,5 min,60.0,Declining,53
99,199,80,40,60,0,40,The Challenges and Benefits of Urbanization,3 min,44.0,Improving,41
71,129,100,0,60,20,20,The Importance of Exercise,5 min,40.0,Stable,45
98,47,60,60,20,60,60,The Challenges and Benefits of Urbanization,3 min,52.0,Stable,44
31,311,100,20,60,60,20,The Role of Renewable Energy in Combating Climate Change,2 min,52.0,Declining,42
76,179,80,80,20,100,20,The Impact of Globalization on Local Cultures,3 min,60.0,Declining,69
70,359,60,40,40,60,20,The Impact of Technology on Education,1 min,44.0,Declining,46
58,339,100,60,40,80,80,The Role of Renewable Energy in Combating Climate Change,5 min,72.0,Stable,67
3,328,80,60,80,20,80,The Role of Renewable Energy in Combating Climate Change,5 min,64.0,Improving,69
36,331,20,80,20,20,80,The Role of Renewable Energy in Combating Climate Change,4 min,44.0,Improving,39
23,80,60,80,60,100,60,The Importance of Exercise,2 min,72.0,Declining,69
92,220,60,40,40,100,100,The Challenges and Benefits of Urbanization,4 min,68.0,Stable,67
23,2,80,40,20,20,60,The Role of Renewable Energy in Combating Climate Change,1 min,44.0,Improving,45
90,495,100,100,60,80,0,The Challenges and Benefits of Urbanization,5 min,68.0,Declining,71
47,174,100,20,40,100,60,The Importance of Exercise,1 min,64.0,Declining,74
80,267,20,0,100,60,60,The Challenges and Benefits of Urbanization,3 min,48.0,Stable,57
1,262,100,60,80,0,0,The Impact of Technology on Education,1 min,48.0,Stable,39
28,431,40,100,60,80,100,The Impact of Technology on Education,5 min,76.0,Improving,78
57,493,100,60,20,80,100,The Impact of Technology on Education,3 min,72.0,Improving,74
72,262,40,100,60,100,20,The Importance of Exercise,5 min,64.0,Declining,68
67,491,100,0,40,0,20,The Impact of Technology on Education,3 min,32.0,Improving,23
13,391,80,20,60,80,80,The Impact of Technology on Education,5 min,64.0,Stable,70
16,445,20,40,20,100,0,The Role of Renewable Energy in Combating Climate Change,4 min,36.0,Declining,32
33,298,0,100,80,20,100,The Impact of Technology on Education,5 min,60.0,Improving,62
25,402,20,80,80,80,0,The Challenges and Benefits of Urbanization,2 min,52.0,Declining,43
24,44,80,100,60,40,60,The Challenges and Benefits of Urbanization,2 min,68.0,Improving,78
57,474,80,40,40,80,100,The Impact of Globalization on Local Cultures,3 min,68.0,Improving,68
55,227,100,100,100,80,20,The Role of Renewable Energy in Combating Climate Change,1 min,80.0,Declining,85
32,360,0,0,20,60,40,The Impact of Globalization on Local Cultures,4 min,24.0,Declining,25
99,314,80,40,60,0,40,The Impact of Globalization on Local Cultures,3 min,44.0,Improving,35
84,285,20,20,100,20,80,The Impact of Globalization on Local Cultures,3 min,48.0,Improving,47
59,353,80,0,60,0,60,The Importance of Exercise,5 min,40.0,Improving,37
77,207,20,40,20,60,0,The Importance of Exercise,4 min,28.0,Declining,32
59,441,40,40,60,60,0,The Challenges and Benefits of Urbanization,4 min,40.0,Declining,37
60,135,0,60,80,20,60,The Challenges and Benefits of Urbanization,2 min,44.0,Improving,37
1,453,100,100,20,20,0,The Importance of Exercise,5 min,48.0,Declining,56
36,96,40,100,100,20,20,The Impact of Globalization on Local Cultures,2 min,56.0,Stable,58
96,100,20,80,0,0,0,The Impact of Globalization on Local Cultures,3 min,20.0,Stable,24
12,159,0,60,40,60,60,The Impact of Globalization on Local Cultures,1 min,44.0,Stable,53
87,71,80,40,0,20,60,The Importance of Exercise,3 min,40.0,Improving,41
49,301,40,100,100,0,100,The Role of Renewable Energy in Combating Climate Change,1 min,68.0,Improving,62
26,417,100,40,0,80,40,The Impact of Technology on Education,3 min,52.0,Declining,59
95,298,40,80,20,0,60,The Impact of Technology on Education,3 min,40.0,Improving,46
30,250,60,40,40,60,20,The Importance of Exercise,2 min,44.0,Declining,34
93,417,80,40,20,20,60,The Impact of Technology on Education,4 min,44.0,Improving,36
76,462,20,20,40,80,0,The Impact of Technology on Education,5 min,32.0,Declining,42
10,293,100,0,80,60,20,The Importance of Exercise,1 min,52.0,Declining,46
8,23,0,20,80,80,0,The Impact of Technology on Education,3 min,36.0,Declining,34
14,455,100,100,20,40,40,The Role of Renewable Energy in Combating Climate Change,4 min,60.0,Stable,57
30,250,80,60,80,60,0,The Impact of Globalization on Local Cultures,2 min,56.0,Declining,48
7,427,60,60,20,80,0,The Challenges and Benefits of Urbanization,4 min,44.0,Declining,36
40,43,80,60,0,100,40,The Impact of Globalization on Local Cultures,1 min,56.0,Declining,55
24,100,60,60,80,20,80,The Role of Renewable Energy in Combating Climate Change,3 min,60.0,Improving,62
2,485,20,20,40,60,80,The Role of Renewable Energy in Combating Climate Change,4 min,44.0,Improving,40
57,387,80,60,20,60,80,The Impact of Globalization on Local Cultures,2 min,60.0,Improving,69
24,356,60,40,40,40,100,The Importance of Exercise,3 min,56.0,Improving,62
23,229,80,40,0,60,40,The Challenges and Benefits of Urbanization,2 min,44.0,Declining,43
58,153,40,80,80,0,20,The Challenges and Benefits of Urbanization,3 min,44.0,Improving,35
32,325,40,40,40,20,80,The Role of Renewable Energy in Combating Climate Change,4 min,44.0,Improving,41
62,2,80,80,40,60,40,The Role of Renewable Energy in Combating Climate Change,2 min,60.0,Declining,63
51,498,40,20,100,100,20,The Challenges and Benefits of Urbanization,5 min,56.0,Declining,54
52,166,60,60,40,40,40,The Impact of Technology on Education,2 min,48.0,Stable,38
53,34,20,0,20,20,40,The Importance of Exercise,3 min,20.0,Improving,20
10,243,100,80,60,40,100,The Role of Renewable Energy in Combating Climate Change,3 min,76.0,Improving,74
27,299,100,20,80,60,80,The Role of Renewable Energy in Combating Climate Change,4 min,68.0,Improving,75
13,89,100,40,20,60,100,The Impact of Technology on Education,2 min,64.0,Improving,64
62,445,60,40,100,20,80,The Importance of Exercise,4 min,60.0,Improving,66
89,43,20,40,80,60,80,The Impact of Globalization on Local Cultures,1 min,56.0,Improving,63
42,238,40,40,20,100,100,The Importance of Exercise,3 min,60.0,Stable,59
90,358,100,40,80,0,40,The Role of Renewable Energy in Combating Climate Change,3 min,52.0,Improving,55
72,74,40,80,100,0,100,The Impact of Globalization on Local Cultures,3 min,64.0,Improving,64
25,242,0,100,40,60,60,The Role of Renewable Energy in Combating Climate Change,1 min,52.0,Stable,45
78,287,60,80,20,40,20,The Importance of Exercise,5 min,44.0,Declining,48
67,470,20,20,80,0,100,The Importance of Exercise,1 min,44.0,Improving,34
54,106,40,20,80,20,0,The Importance of Exercise,5 min,32.0,Declining,25
17,163,80,80,0,40,40,The Role of Renewable Energy in Combating Climate Change,5 min,48.0,Stable,53
37,419,100,60,0,100,80,The Impact of Globalization on Local Cultures,1 min,68.0,Declining,59
50,491,40,40,100,0,0,The Impact of Globalization on Local Cultures,2 min,36.0,Stable,44
84,257,20,40,0,60,100,The Importance of Exercise,3 min,44.0,Improving,50
27,153,100,80,60,40,20,The Impact of Technology on Education,4 min,60.0,Declining,68
57,54,100,40,60,80,100,The Challenges and Benefits of Urbanization,4 min,76.0,Improving,66
87,82,40,100,100,100,0,The Impact of Globalization on Local Cultures,5 min,68.0,Declining,63
50,359,0,20,0,100,0,The Role of Renewable Energy in Combating Climate Change,3 min,24.0,Declining,34
2,83,80,40,0,80,80,The Importance of Exercise,5 min,56.0,Stable,52
15,14,40,80,60,0,100,The Challenges and Benefits of Urbanization,3 min,56.0,Improving,46
60,294,0,100,100,80,80,The Challenges and Benefits of Urbanization,4 min,72.0,Stable,75
56,273,60,40,80,100,40,The Challenges and Benefits of Urbanization,1 min,64.0,Declining,68
29,412,100,0,20,100,80,The Importance of Exercise,5 min,60.0,Declining,54
3,17,100,40,0,60,0,The Challenges and Benefits of Urbanization,5 min,40.0,Declining,32
20,18,100,100,40,40,80,The Impact of Technology on Education,1 min,72.0,Improving,65
33,210,40,100,60,100,80,The Challenges and Benefits of Urbanization,5 min,76.0,Declining,82
39,433,40,20,60,100,0,The Impact of Technology on Education,2 min,44.0,Declining,52
77,343,100,20,60,100,0,The Role of Renewable Energy in Combating Climate Change,2 min,56.0,Declining,54
99,54,100,60,100,40,80,The Challenges and Benefits of Urbanization,5 min,76.0,Improving,68
59,132,0,40,100,0,0,The Role of Renewable Energy in Combating Climate Change,4 min,28.0,Stable,20
10,355,40,100,20,80,60,The Impact of Technology on Education,5 min,60.0,Declining,59
39,482,60,20,20,40,20,The Impact of Globalization on Local Cultures,1 min,32.0,Declining,27
87,358,80,20,0,60,60,The Role of Renewable Energy in Combating Climate Change,3 min,44.0,Stable,51
82,411,80,80,40,20,80,The Role of Renewable Energy in Combating Climate Change,3 min,60.0,Improving,64
84,47,40,0,60,80,100,The Impact of Globalization on Local Cultures,3 min,56.0,Improving,51
53,185,60,20,0,60,0,The Impact of Globalization on Local Cultures,1 min,28.0,Declining,38
9,351,0,0,0,100,0,The Impact of Globalization on Local Cultures,3 min,20.0,Declining,20
98,487,100,100,80,60,20,The Impact of Technology on Education,5 min,72.0,Declining,63
11,62,80,100,40,0,100,The Challenges and Benefits of Urbanization,4 min,64.0,Improving,64
72,49,0,0,100,40,80,The Challenges and Benefits of Urbanization,1 min,44.0,Improving,41
39,408,40,20,80,40,20,The Challenges and Benefits of Urbanization,1 min,40.0,Declining,30
35,55,60,20,40,60,20,The Importance of Exercise,4 min,40.0,Declining,50
32,409,20,100,40,40,0,The Impact of Technology on Education,5 min,40.0,Declining,37
10,373,40,20,20,100,0,The Role of Renewable Energy in Combating Climate Change,1 min,36.0,Declining,30
93,26,0,100,0,0,100,The Impact of Technology on Education,1 min,40.0,Improving,36
85,56,60,60,0,40,80,The Impact of Globalization on Local Cultures,3 min,48.0,Improving,52
32,156,0,40,20,100,60,The Importance of Exercise,4 min,44.0,Declining,50
23,349,40,100,0,80,60,The Role of Renewable Energy in Combating Climate Change,1 min,56.0,Declining,52
18,273,80,0,100,20,60,The Impact of Globalization on Local Cultures,2 min,52.0,Improving,57
32,252,100,40,100,20,0,The Challenges and Benefits of Urbanization,2 min,52.0,Declining,61
49,343,0,80,80,40,80,The Importance of Exercise,2 min,56.0,Improving,59
83,248,40,20,40,0,20,The Impact of Technology on Education,4 min,24.0,Improving,20
5,357,40,80,20,0,80,The Role of Renewable Energy in Combating Climate Change,2 min,44.0,Improving,34
76,107,40,0,20,80,80,The Impact of Technology on Education,3 min,44.0,Stable,43
61,234,0,0,40,0,20,The Importance of Exercise,4 min,12.0,Improving,20
73,103,100,20,20,40,100,The Impact of Technology on Education,4 min,56.0,Improving,66
56,229,60,100,100,40,40,The Importance of Exercise,3 min,68.0,Stable,70
84,366,20,100,80,100,20,The Importance of Exercise,3 min,64.0,Declining,74
95,105,80,20,20,40,60,The Importance of Exercise,2 min,44.0,Improving,39
89,422,20,80,100,60,60,The Importance of Exercise,3 min,64.0,Stable,54
64,325,0,0,0,60,80,The Impact of Technology on Education,2 min,28.0,Improving,25
5,63,0,20,40,0,20,The Role of Renewable Energy in Combating Climate Change,4 min,16.0,Improving,20
33,363,80,20,20,80,80,The Challenges and Benefits of Urbanization,3 min,56.0,Stable,55
38,382,20,100,100,60,80,The Importance of Exercise,4 min,72.0,Improving,69
3,250,100,40,80,40,80,The Importance of Exercise,5 min,68.0,Improving,66
69,295,20,0,80,40,100,The Challenges and Benefits of Urbanization,5 min,48.0,Improving,55
33,301,80,0,80,40,100,The Impact of Globalization on Local Cultures,2 min,60.0,Improving,53
23,366,60,0,80,60,20,The Role of Renewable Energy in Combating Climate Change,2 min,44.0,Declining,54
86,310,100,20,0,0,0,The Importance of Exercise,1 min,24.0,Stable,20
67,199,0,40,20,40,0,The Impact of Technology on Education,1 min,20.0,Declining,23
56,13,20,80,80,60,100,The Impact of Technology on Education,2 min,68.0,Improving,68
11,450,0,0,60,80,20,The Impact of Globalization on Local Cultures,1 min,32.0,Declining,42
41,481,100,40,60,40,40,The Challenges and Benefits of Urbanization,4 min,56.0,Stable,54
48,481,100,80,20,20,60,The Impact of Technology on Education,3 min,56.0,Improving,64
10,143,100,0,40,100,80,The Role of Renewable Energy in Combating Climate Change,2 min,64.0,Declining,63
